Source	Target
ZNF180	PRAF2
ZNF180	RELL2
ZNF180	PLXNC1
ZNF180	GPR156
ZNF180	PPP1R13B
ZNF180	RXFP4
ZNF180	CNTNAP4
ZNF180	ATP2C2
ZNF180	L1CAM
ZNF180	JAM2
ZNF180	GATSL3
ZNF180	C14orf28
ZNF180	MPP7
ZNF180	REM2
ZNF180	ASB9
ZNF180	PLB1
ZNF180	EGFLAM
ZNF180	CES1
ZNF180	TMEM45A
ZNF180	FBXL16
ZNF180	DPEP1
ZNF180	PLA2G2D
ZNF180	TIMP4
ZNF180	KLK4
ZNF180	H3F3C
ZNF180	NTN1
ZNF180	IHH
ZNF180	ZBTB16
ZNF180	NTRK3
ZNF180	CABP1
ZNF180	ZNF415
ZNF180	NLRP10
ZNF180	C1orf204
ZNF180	SULF2
ZNF180	RRN3P2
ZNF180	GATA4
ZNF180	ENAH
ZNF180	FAM131B
ZNF180	SCRT1
ZNF180	SNORA40
ZNF180	PLOD2
ZNF180	ESAM
ZNF180	PCDHGA7
ZNF180	SDCBP2
ZNF180	SNORA74A
ZNF180	HKR1
ZNF180	SNORA71B
ZNF180	SULT1C2
ZNF180	ALPL
ZNF180	TNF
ZNF180	BMX
ZNF180	MASP1
ZNF180	FAM198A
ZNF180	RNF25
ZNF180	ACPP
ZNF180	VPREB3
ZNF180	TLR8
ZNF180	SLC6A13
ZNF180	TWIST1
ZNF180	RPH3AL
ZNF180	SPATA6
ZNF180	TNRC6B
ZNF180	TCF24
ZNF180	ARHGDIG
ZNF180	TRIML2
ZNF180	POLR2J4
ZNF180	LOC401242
ZNF180	WWC3
ZNF180	MAPK8IP2
ZNF180	RIPK3
ZNF180	NAPSB
ZNF180	SEC14L4
ZNF180	SLC12A5
ZNF180	TAS2R60
ZNF180	LARGE
ZNF180	C16orf46
ZNF180	PRSS23
ZNF180	DKKL1
ZNF180	FABP5P3
ZNF180	F10
ZNF180	LGR6
ZNF180	RP1L1
ZNF180	PCDHGA8
ZNF180	ELL3
ZNF180	PLCB4
ZNF180	SLC5A12
ZNF180	TAS2R3
ZNF180	SLCO3A1
ZNF180	IQCF3
ZNF180	AKAP13
ZNF180	C17orf107
ZNF180	CATSPER3
ZNF180	RAB33A
ZNF180	PLCD4
ZNF180	MYLPF
ZNF180	CLEC4A
ZNF180	TRPV5
ZNF180	CD36
ZNF180	C8orf44
ZNF180	CGB2
ZNF180	TPSD1
ZNF180	TMEM176B
ZNF180	TCP11
ZNF180	SOX21
ZNF180	SLAIN1
ZNF180	GC
ZNF180	NPAS3
ZNF180	CD300LG
ZNF180	SIGLEC7
ZNF180	C15orf54
ZNF180	ADIPOQ
ZNF180	SPNS3
ZNF180	TMPRSS2
ZNF180	CNTN2
ZNF180	ANKS1B
ZNF180	GNG2
ZNF180	ZNF536
ZNF180	OR6K3
ZNF180	DDO
ZNF180	GATA6
ZNF180	PTPRE
ZNF180	PTGES
ZNF180	C2orf54
ZNF180	HTR3E
ZNF180	FCGBP
ZNF180	GOLGA8IP
ZNF180	RARB
ZNF180	MMP11
ZNF180	SLC4A3
ZNF180	XPNPEP2
ZNF180	RNF112
ZNF180	VRTN
ZNF180	STRA6
ZNF180	SYT14
ZNF180	SYT2
ZNF180	DIP2C
ZNF180	SEMA3D
ZNF180	IKZF3
ZNF180	CXXC4
ZNF180	HSPB7
ZNF180	HAP1
ZNF180	AMZ1
ZNF180	CSF1R
ZNF180	SVIL
ZNF180	TMEM229B
ZNF180	LPA
ZNF180	C19orf38
ZNF180	POU5F1P4
ZNF180	HLA-L
ZNF180	HIST2H2BC
ZNF180	TNFSF13B
ZNF180	ABCA4
ZNF180	ART3
ZNF180	CDH23
ZNF180	CA11
ZNF180	C22orf24
ZNF180	ACSM2B
ZNF180	SV2B
ZNF180	DLL3
ZNF180	CCT6B
ZNF180	HMX2
ZNF180	SERHL
ZNF180	S100A3
ZNF180	STK31
ZNF180	ZBTB3
ZNF180	NELL2
ZNF180	KRT79
ZNF180	ESRP2
ZNF180	TMEM187
ZNF180	LRP2
ZNF180	MYOT
ZNF180	KLK2
ZNF180	DFNB59
ZNF180	CYTL1
ZNF180	KRT73
ZNF180	CCDC149
ZNF180	GGNBP1
ZNF180	RASL10B
ZNF180	NEO1
ZNF180	SLC16A11
ZNF180	RGL3
ZNF180	SULT1A3
ZNF180	ZNF460
ZNF180	SHISA4
ZNF180	DSG3
ZNF180	UCP3
ZNF180	NANOS1
ZNF180	DNAH11
ZNF180	EPS8L2
ZNF180	ZNF790
ZNF180	FAM153A
ZNF180	PPP4R4
ZNF180	HCP5
ZNF180	MAP4K1
ZNF180	LIF
ZNF180	ZNF648
ZNF180	ARL6
ZNF180	GARNL3
ZNF180	C12orf75
ZNF180	LOC400043
ZNF180	GPBAR1
ZNF180	ITGA6
ZNF180	ZIC1
ZNF180	GAL3ST2
ZNF180	GEM
ZNF180	KLHL25
ZNF180	NPW
ZNF180	OCLN
ZNF180	PCDHGB6
ZNF180	MEST
ZNF180	TCEA3
ZNF180	CYP2E1
ZNF180	SPATA22
ZNF180	XAGE5
ZNF180	PSD
ZNF180	DISP2
ZNF180	GABBR2
ZNF180	CFHR3
ZNF180	PAQR9
ZNF180	FMO5
ZNF180	NEXN
ZNF180	TMEM176A
ZNF180	FCN3
ZNF180	S1PR1
ZNF180	RNF144B
ZNF180	TNFAIP8L3
ZNF180	MPO
ZNF180	DHRS9
ZNF180	RASGRF2
ZNF180	DAGLA
ZNF180	ITGA2
ZNF180	HOXC10
ZNF180	MRO
ZNF180	BEST2
ZNF180	PM20D1
ZNF180	DNAH5
ZNF180	ANKRD44
ZNF180	WNT2
ZNF180	SULT4A1
ZNF180	CD72
ZNF180	TUFT1
ZNF180	LOC100132215
ZNF180	CADM4
ZNF180	CRISP3
ZNF180	DNAH17
ZNF180	SLC22A18AS
ZNF180	CPLX1
ZNF180	TTC28
ZNF180	ATP8B1
ZNF180	TMEM106A
ZNF180	MPP3
ZNF180	HPDL
ZNF180	CD164L2
ZNF180	KCNT1
ZNF180	FAM171B
ZNF180	KLHDC8A
ZNF180	ESRP1
ZNF180	COL21A1
ZNF180	C11orf52
ZNF180	TMEFF1
ZNF180	GNMT
ZNF180	MYBPHL
ZNF180	KCNK7
ZNF180	GPR61
ZNF180	MS4A6A
ZNF180	LYSMD4
ZNF180	APOBEC3H
ZNF180	TDGF1
ZNF180	PROX2
ZNF180	HSD17B14
ZNF180	HTRA1
ZNF180	HLA-A
ZNF180	ABCG2
ZNF180	GATA5
ZNF180	RIC3
ZNF180	TMPRSS5
ZNF180	HIST1H1B
ZNF180	CHAC2
ZNF180	CA14
ZNF180	MYH3
ZNF180	MYO15B
ZNF180	KCNJ8
ZNF180	FKBP10
ZNF180	NEU4
ZNF180	GPR19
ZNF180	C5AR1
ZNF180	COL14A1
ZNF180	GNLY
ZNF180	PABPN1L
ZNF180	TAS2R5
ZNF180	FAM198B
ZNF180	PRTG
ZNF180	LRRK2
ZNF180	SFXN3
ZNF180	PLEKHN1
ZNF180	ACVR1C
ZNF180	ADAP1
ZNF180	CELF4
ZNF180	PRKAG2
ZNF180	RECK
ZNF180	CCDC64
ZNF180	POU2F2
ZNF180	PLXNB3
ZNF180	SLC36A2
ZNF180	EMILIN3
ZNF180	CADPS2
ZNF180	OPRD1
ZNF180	SH2B2
ZNF180	CLDN4
ZNF180	GRIN3A
ZNF180	ACTA1
ZNF180	TMEM42
ZNF180	NCF4
ZNF180	SH2D7
ZNF180	TMEM51
ZNF180	CCDC96
ZNF180	SLC26A1
ZNF180	XKR8
ZNF180	LILRA4
ZNF180	LOC442028
ZNF180	C9orf43
ZNF180	PROX1
ZNF180	MYADML2
ZNF180	SLX1A
ZNF180	SAMD10
ZNF180	ALPK3
ZNF180	PPIL6
ZNF180	RGL4
ZNF180	DUOXA1
ZNF180	ANGPTL3
ZNF180	MIXL1
ZNF180	C1orf168
ZNF180	SLFN13
ZNF180	IFIH1
ZNF180	APOC1P1
ZNF180	NPB
ZNF180	SPEF2
ZNF180	KRT72
ZNF180	HAS1
ZNF180	TLR5
ZNF180	EFEMP2
ZNF180	FZD9
ZNF180	HIST1H1D
ZNF180	RNU11
ZNF180	RAB30
ZNF180	FAM179B
ZNF180	EPB41L4B
ZNF180	ANG
ZNF180	ADCY4
ZNF180	FLJ44511
ZNF180	CDKL5
ZNF180	ETV7
ZNF180	TIGD4
ZNF180	KCTD12
ZNF180	SEPT11
ZNF180	CLDND2
ZNF180	PTPRF
ZNF180	NNAT
ZNF180	A2ML1
ZNF180	PTH2
ZNF180	PDE2A
ZNF180	CCDC157
ZNF180	FRMD1
ZNF180	ODF3B
ZNF180	PLAC1
ZNF180	CES3
ZNF180	MANEAL
ZNF180	PRSS3
ZNF180	CD9
ZNF180	EPHB6
ZNF180	LENEP
ZNF180	TSPAN10
ZNF180	LOC100131496
ZNF180	GRHL3
ZNF180	MB
ZNF180	VIPR2
ZNF180	PKDREJ
ZNF180	NFATC4
ZNF180	ZNF649
ZNF180	EFNA3
ZNF180	FAM71E1
ZNF180	PCDHGA3
ZNF180	LOC153684
ZNF180	DLX4
ZNF180	LOXL3
ZNF180	AKAP12
ZNF180	CGREF1
ZNF180	OGDHL
ZNF180	MAT1A
ZNF180	IL6
ZNF180	GNRH1
RBM39	TOMM40
U2AF1	TOMM40
RBFOX2	APOE
NONO	APOE
U2AF2	APOE
NKRF	APOE
STAT5	APOC1
NONO	APOC1
NKRF	APOC1
NKRF	CLPTM1
NKRF	CLASRP
U2AF1	MARK4
U2AF2	MARK4
RBM34	TRAPPC6A
NONO	TRAPPC6A
U2AF1	TRAPPC6A
U2AF2	TRAPPC6A
RBFOX2	EXOC3L2
RBM34	EXOC3L2
NONO	EXOC3L2
RBM39	EXOC3L2
U2AF1	EXOC3L2
U2AF2	EXOC3L2
STAT5	ERCC2
U2AF1	ERCC2
U2AF2	ERCC2
NKRF	ERCC2
RBFOX2	PPP1R13L
NONO	PPP1R13L
RBM39	PPP1R13L
U2AF1	PPP1R13L
U2AF2	PPP1R13L
NKRF	PPP1R13L
RBM34	ERCC1
RBM39	ERCC1
RBM39	RTN2
U2AF1	RTN2
U2AF2	RTN2
NKRF	RTN2
U2AF2	VASP
NKRF	OPA3
U2AF1	EML2
U2AF2	EML2
U2AF1	GIPR
U2AF2	GIPR
NKRF	GIPR
STAT5	SNRPD2
NKRF	SNRPD2
STAT5	QPCTL
U2AF1	QPCTL
U2AF2	QPCTL
NKRF	QPCTL
NONO	FBXO46
U2AF1	FBXO46
U2AF2	FBXO46
NKRF	FBXO46
RBFOX2	DMPK
RBM34	DMPK
NKRF	DMPK
RBM34	DMWD
NKRF	DMWD
U2AF1	SYMPK
U2AF2	SYMPK
RBM34	CCDC61
RBM39	CCDC61
U2AF2	CCDC61
RBM39	CCDC8
U2AF1	CCDC8
U2AF2	CCDC8
STAT5	PRKD2
RBFOX2	PRKD2
NKRF	STRN4
NONO	FKRP
U2AF1	FKRP
U2AF2	FKRP
NKRF	FKRP
U2AF1	SLC1A5
U2AF2	SLC1A5
NKRF	AP2S1
RBM39	ZC3H4
RBFOX2	SAE1
NKRF	SAE1
RBM34	BBC3
NONO	BBC3
U2AF2	BBC3
STAT5	CCDC9
RBM34	CCDC9
RBFOX2	C5AR1
RBM34	C5AR1
RBM39	C5AR1
U2AF1	C5AR1
U2AF2	C5AR1
MECP2	C5AR1
NKRF	C5AR1
RBM34	DHX34
NKRF	DHX34
STAT5	NAPA
U2AF2	NAPA
NKRF	NAPA
RBM34	EHD2
NKRF	EHD2
U2AF1	LIG1
STAT5	CARD8
NKRF	EMP3
RBM39	TMEM143
U2AF1	TMEM143
U2AF2	TMEM143
NKRF	TMEM143
RBM39	KDELR1
STAT5	GRIN2D
RBM34	GRIN2D
U2AF1	GRIN2D
U2AF2	GRIN2D
NKRF	GRIN2D
STAT5	GRWD1
STAT5	CYTH2
RBM34	LMTK3
RBM39	LMTK3
U2AF1	LMTK3
U2AF2	LMTK3
NKRF	LMTK3
NKRF	RPL18
STAT5	FUT1
NONO	FUT1
RBM39	FUT1
NKRF	FUT1
STAT5	BCAT2
NONO	BCAT2
RBM39	BCAT2
U2AF1	BCAT2
U2AF2	BCAT2
RBM34	PLEKHA4
NONO	PLEKHA4
RBM39	PLEKHA4
U2AF1	PLEKHA4
U2AF2	PLEKHA4
NKRF	PLEKHA4
RBM39	PPP1R15A
NKRF	PPP1R15A
RBM34	NUCB1
RBM39	NUCB1
U2AF1	NUCB1
U2AF2	NUCB1
RBM39	BAX
U2AF1	BAX
U2AF2	BAX
STAT5	FTL
U2AF2	FTL
RBM34	GYS1
RBM39	GYS1
U2AF1	GYS1
U2AF2	GYS1
STAT5	RUVBL2
RBM34	RUVBL2
NONO	RUVBL2
RBM39	RUVBL2
U2AF1	RUVBL2
U2AF2	RUVBL2
NKRF	RUVBL2
RBFOX2	SNRNP70
RBM34	PPFIA3
NKRF	PPFIA3
STAT5	HRC
RBM34	TRPM4
U2AF2	TRPM4
RBM34	SLC6A16
RBM39	SLC6A16
MAFK	SLC6A16
NKRF	SLC6A16
STAT5	CD37
U2AF1	CD37
RBM39	PIH1D1
U2AF1	PIH1D1
U2AF2	PIH1D1
RBM34	ALDH16A1
NONO	ALDH16A1
RBM39	ALDH16A1
NKRF	ALDH16A1
RBM34	NOSIP
U2AF1	NOSIP
U2AF2	NOSIP
RBFOX2	PRR12
RBM34	PRR12
NONO	PRR12
U2AF1	PRR12
U2AF2	PRR12
NKRF	PRR12
RBFOX2	SCAF1
RBM34	SCAF1
NKRF	SCAF1
RBM39	IRF3
RBM34	BCL2L12
NONO	BCL2L12
RBM39	BCL2L12
U2AF2	BCL2L12
NKRF	BCL2L12
RBM34	AP2A1
NKRF	AP2A1
RBFOX2	MED25
U2AF2	MED25
RBM34	PNKP
RBM34	AKT1S1
NKRF	AKT1S1
STAT5	TBC1D17
NKRF	TBC1D17
STAT5	ATF5
RBFOX2	ATF5
RBM34	ATF5
NONO	ATF5
NKRF	ATF5
U2AF1	VRK3
U2AF2	VRK3
U2AF1	ZNF473
U2AF2	ZNF473
U2AF1	KCNC3
U2AF2	KCNC3
NKRF	KCNC3
RBM34	NR1H2
NONO	NR1H2
NKRF	NR1H2
RBM34	POLD1
U2AF1	POLD1
U2AF2	POLD1
NKRF	POLD1
RBFOX2	CLEC11A
RBM34	CLEC11A
NONO	CLEC11A
U2AF2	CLEC11A
NKRF	CLEC11A
STAT5	C19orf48
RBM34	C19orf48
U2AF1	CD33
U2AF2	CD33
NKRF	CD33
RBM34	ETFB
NONO	ETFB
RBM39	ETFB
U2AF1	ETFB
U2AF2	ETFB
STAT5	ZNF175
U2AF2	FPR3
MECP2	FPR3
NKRF	FPR3
STAT5	ZNF577
U2AF2	ZNF577
MAFK	ZNF577
STAT5	ZNF614
RBFOX2	ZNF614
NKRF	ZNF614
STAT5	ZNF432
U2AF2	ZNF432
NKRF	ZNF432
STAT5	ZNF841
STAT5	ZNF616
U2AF1	ZNF616
U2AF2	ZNF616
NKRF	ZNF616
STAT5	ZNF480
EWSR1	ZNF480
NKRF	ZNF480
STAT5	ZNF808
NONO	ZNF808
NKRF	ZNF808
U2AF1	ZNF701
U2AF2	ZNF701
NKRF	ZNF701
STAT5	ZNF83
NKRF	ZNF83
STAT5	ZNF611
RBFOX2	ZNF611
RBM34	ZNF611
RBM39	ZNF611
U2AF2	ZNF611
NKRF	ZNF611
RBFOX2	ZNF28
NONO	ZNF320
U2AF2	ZNF320
NKRF	ZNF320
STAT5	ZNF160
NONO	ZNF160
STAT5	ZNF347
U2AF2	ZNF347
NKRF	ZNF347
NKRF	ZNF765
STAT5	ZNF761
U2AF2	ZNF761
NKRF	ZNF761
STAT5	MYADM
RBM34	MYADM
NKRF	MYADM
RBFOX2	CNOT3
NKRF	CNOT3
STAT5	MBOAT7
RBM34	MBOAT7
NONO	MBOAT7
NKRF	MBOAT7
NONO	RPS9
U2AF2	RPS9
NKRF	RPS9
RBFOX2	LENG8
NKRF	LENG8
NONO	LENG9
BACH1	LENG9
NKRF	NLRP2
RBM34	GP6
RBM39	GP6
U2AF2	GP6
NKRF	GP6
RBM34	PPP1R12C
U2AF1	PPP1R12C
NKRF	PPP1R12C
U2AF1	TNNT1
U2AF2	TNNT1
NKRF	TNNT1
RBM34	PTPRH
U2AF1	PTPRH
RBM34	TMEM86B
NONO	TMEM86B
U2AF1	TMEM86B
NKRF	TMEM86B
RBM34	PPP6R1
RBM34	HSPBP1
U2AF2	HSPBP1
NKRF	HSPBP1
STAT5	RPL28
NONO	RPL28
NKRF	RPL28
RBM34	ISOC2
NONO	ISOC2
RBM39	ISOC2
U2AF1	ISOC2
U2AF2	ISOC2
NKRF	ISOC2
U2AF1	NAT14
U2AF2	NAT14
RBFOX2	ZNF865
RBM34	ZNF865
NONO	ZNF865
U2AF1	ZNF865
U2AF2	ZNF865
NKRF	ZNF865
RBFOX2	ZNF580
NKRF	ZNF580
U2AF2	CCL2
U2AF2	CRB1
U2AF2	MDGA1
U2AF2	PRKCE
U2AF2	SEMA3C
U2AF2	DGKI
U2AF2	CES1P1
U2AF2	TINAGL1
U2AF2	MTTP
U2AF2	SGMS2
U2AF2	MDFIC
U2AF2	EGR3
U2AF2	BEGAIN
U2AF2	ALDH8A1
U2AF2	BDH1
U2AF2	SNORD22
U2AF2	LTF
U2AF2	ALDH3A2
U2AF2	TBC1D30
U2AF2	SERPINE2
U2AF2	PSD3
U2AF2	SLC9A7
U2AF2	CNGB3
U2AF2	HEG1
U2AF2	NRTN
U2AF2	DHRS9
U2AF2	FRMD4B
U2AF2	IL7R
U2AF2	IL1RL1
U2AF2	F3
U2AF2	STC1
U2AF2	KCND2
U2AF2	UGT2B11
U2AF2	NRCAM
U2AF2	SPOCK1
U2AF2	GREB1
U2AF2	SRCIN1
U2AF2	POPDC2
U2AF2	EGR2
U2AF2	SDCBP2
U2AF2	LAMA2
U2AF2	ACSM2B
U2AF2	ARHGEF17
U2AF2	SH3PXD2B
U2AF2	MAGED4B
U2AF2	TRIML2
U2AF2	ZNF843
U2AF2	PEX11G
U2AF2	YBX2
U2AF2	CLCN4
U2AF2	TTC23L
U2AF2	CORO1A
U2AF2	TGFB1I1
U2AF2	MMP13
U2AF2	RHPN1
U2AF2	C9orf47
U2AF2	PGM1
U2AF2	AKAP2
U2AF2	ITGA3
U2AF2	MGLL
U2AF2	COL20A1
U2AF2	MYT1
U2AF2	NGEF
U2AF2	HMCN1
U2AF2	NFASC
U2AF2	F2RL1
U2AF2	WDR72
U2AF2	HSPA6
U2AF2	SERPINB8
U2AF2	UST
U2AF2	TMEM132A
U2AF2	ACADS
U2AF2	PYCARD
U2AF2	KCNG1
U2AF2	CEACAM1
U2AF2	ATP8B1
U2AF2	TANC1
U2AF2	SLC8A2
U2AF2	THAP10
U2AF2	ATP10D
U2AF2	PARP8
U2AF2	REN
U2AF2	KIT
U2AF2	PHLDA1
U2AF2	MYRIP
U2AF2	FLT1
U2AF2	NKAIN1
U2AF2	A1BG
U2AF2	GNG7
U2AF2	SUN3
U2AF2	CDYL2
U2AF2	GGT5
U2AF2	IGFBP5
U2AF2	SYT14
U2AF2	PRF1
U2AF2	GBP4
U2AF2	SGCB
U2AF2	ATP9A
U2AF2	ABLIM1
U2AF2	NECAB1
U2AF2	CLVS1
U2AF2	HIC1
U2AF2	RAB37
U2AF2	C4orf47
U2AF2	FAM19A2
U2AF2	TG
U2AF2	EDA2R
U2AF2	IL10
U2AF2	TDRD9
U2AF2	ITGB2
U2AF2	SYN3
U2AF2	IL32
U2AF2	VGF
U2AF2	LOC100134368
U2AF2	NPAS2
U2AF2	ARID5B
U2AF2	SLAMF9
U2AF2	GFPT2
U2AF2	HKDC1
U2AF2	GPR4
U2AF2	C9orf153
U2AF2	ZNF534
U2AF2	CYP11A1
U2AF2	MAGEA10
U2AF2	AMICA1
U2AF2	C1orf54
U2AF2	HOXD8
U2AF2	ANKDD1A
U2AF2	SLC4A11
U2AF2	KCNK6
U2AF2	BCHE
U2AF2	COL5A1
U2AF2	PRDM16
U2AF2	USP43
U2AF2	CES4A
U2AF2	TRIM72
U2AF2	TMEM105
U2AF2	SLC38A3
U2AF2	AKR1B10
U2AF2	HOXC4
U2AF2	PAEP
U2AF2	EEPD1
U2AF2	OR51B2
U2AF2	PTGR1
U2AF2	REPS2
U2AF2	TMEM106A
U2AF2	NPAS3
U2AF2	PKD1L2
U2AF2	CLDN4
U2AF2	HIST1H2AM
U2AF2	CCR7
U2AF2	RAB33A
U2AF2	SERPINE1
U2AF2	DDX43
U2AF2	PPP4R4
U2AF2	LIF
U2AF2	AOX1
U2AF2	SELV
U2AF2	ARHGEF33
U2AF2	CTSO
U2AF2	PTPRN
U2AF2	RBM46
U2AF2	PLN
U2AF2	BATF3
U2AF2	XKR6
U2AF2	RIN1
U2AF2	SP6
U2AF2	CMTM7
U2AF2	NCR1
U2AF2	AQP9
U2AF2	SLC16A6
U2AF2	GRIA2
U2AF2	LSP1
U2AF2	GRIP2
U2AF2	FREM1
U2AF2	EFNA5
U2AF2	BTLA
U2AF2	POU5F2
U2AF2	SLC26A7
U2AF2	RNASE6
U2AF2	SEMA3F
U2AF2	FBXL14
U2AF2	PARP10
U2AF2	HSD17B14
U2AF2	C12orf10
U2AF2	DTX3
U2AF2	LOC100129138
U2AF2	C10orf25
U2AF2	SYNE1
U2AF2	LRRC56
U2AF2	ALOXE3
U2AF2	SPAG8
U2AF2	TMEM189-UBE2V1
U2AF2	RGS9
U2AF2	OVGP1
U2AF2	TLR1
U2AF2	AQP11
U2AF2	SYTL5
U2AF2	IL11
U2AF2	CES5A
U2AF2	PTAFR
U2AF2	SERINC2
U2AF2	FSTL5
U2AF2	BATF
U2AF2	PRUNE2
U2AF2	HLA-DPA1
U2AF2	MPZL2
U2AF2	CD4
U2AF2	PLEKHA6
U2AF2	PKHD1
U2AF2	EXD1
U2AF2	HRH1
U2AF2	SCN8A
U2AF2	IL6R
U2AF2	CXCL16
U2AF2	TNFRSF9
U2AF2	CCRL2
U2AF2	GLYAT
U2AF2	SLC6A13
U2AF2	RASSF7
U2AF2	TERT
U2AF2	FLJ20021
U2AF2	DUOXA1
U2AF2	DND1
U2AF2	CRYBA4
U2AF2	TMOD4
U2AF2	ATP4A
U2AF2	CCDC17
U2AF2	CXorf58
U2AF2	ADAM32
U2AF2	NBL1
U2AF2	LRP2
U2AF2	WWTR1
U2AF2	DNAH12
U2AF2	TSPAN18
U2AF2	ATP8A1
U2AF2	KIF19
U2AF2	ZBTB12
U2AF2	C9orf135
U2AF2	TUBA8
U2AF2	SLC45A2
U2AF2	AIM2
U2AF2	REEP1
U2AF2	GCNT1
U2AF2	H2AFY2
U2AF2	XIRP2
U2AF2	SLC22A17
U2AF2	NPDC1
U2AF2	SPOCD1
U2AF2	CPA2
U2AF2	MTUS1
U2AF2	TKTL2
U2AF2	GPR153
U2AF2	GSDMA
U2AF2	PLEKHN1
U2AF2	HSH2D
U2AF2	DBIL5P
U2AF2	KCNJ14
U2AF2	ZNF414
U2AF2	FIGF
U2AF2	ARMC3
U2AF2	FGF23
U2AF2	SLAIN1
U2AF2	COMT
U2AF2	FOS
U2AF2	ABHD1
U2AF2	GRIK5
U2AF2	TBC1D10C
U2AF2	KRT15
U2AF2	TGM1
U2AF2	ITGAX
U2AF2	BAAT
U2AF2	ADAMTS9
U2AF2	HLX
U2AF2	SCAND1
U2AF2	TNC
U2AF2	KCNA7
U2AF2	PDE4D
U2AF2	SIPA1L2
U2AF2	GJA3
U2AF2	ATP13A4
U2AF2	SHC2
U2AF2	SORL1
U2AF2	CACNG8
U2AF2	CLVS2
U2AF2	TMEM47
U2AF2	PDE1C
U2AF2	PTPRN2
U2AF2	OTOA
U2AF2	ALPL
U2AF2	CLMN
U2AF2	SLC23A1
U2AF2	CELP
U2AF2	ZNF648
U2AF2	PDZD7
U2AF2	PEG3
U2AF2	TMEM207
U2AF2	RAB26
U2AF2	RECK
U2AF2	C11orf52
U2AF2	SPINK1
U2AF2	LRRC49
U2AF2	FAM173A
U2AF2	EPB41L4A
U2AF2	PERP
U2AF2	ATP1A2
U2AF2	WDR64
U2AF2	GEM
U2AF2	TLR6
U2AF2	KREMEN2
U2AF2	CA9
U2AF2	FOXH1
U2AF2	SEMA6B
U2AF2	KLF8
U2AF2	UBTD1
U2AF2	UBTD2
U2AF2	SATB1
U2AF2	KIF4B
U2AF2	C17orf70
U2AF2	SNORA24
U2AF2	ESRP1
U2AF2	CUBN
U2AF2	MGAT5B
U2AF2	UGT1A10
U2AF2	SLC2A4
U2AF2	KRT79
U2AF2	SPINK4
U2AF2	GCKR
U2AF2	ANXA9
U2AF2	FCRLA
U2AF2	SDF2L1
U2AF2	KATNAL2
U2AF2	ARHGAP8
U2AF2	HIST1H2BL
U2AF2	HSPA12A
U2AF2	TSPO
U2AF2	ATP2A1
U2AF2	MPO
U2AF2	EMX1
U2AF2	THSD1
U2AF2	NLGN4X
U2AF2	GATM
U2AF2	CHST15
U2AF2	ZNF682
U2AF2	PCDHGA7
U2AF2	LOC100130950
U2AF2	MST1
U2AF2	FAM84B
U2AF2	PDZK1IP1
U2AF2	FZD3
U2AF2	TFPI2
U2AF2	VAV2
U2AF2	ANKRD55
U2AF2	STRA6
U2AF2	ENPP1
U2AF2	ENDOG
U2AF2	TNFRSF10C
U2AF2	FLT3LG
U2AF2	P2RY11
U2AF2	TRIM67
U2AF2	C9orf163
U2AF2	RGAG1
U2AF2	DNAJA4
U2AF2	PDE6G
U2AF2	SLC35E4
U2AF2	LOXL2
U2AF2	ABCA9
U2AF2	TMED6
U2AF2	PTPRU
U2AF2	CYTH4
U2AF2	ARHGAP9
U2AF2	FITM1
U2AF2	LOC100294362
U2AF2	MAMDC4
U2AF2	CEL
U2AF2	CKAP4
U2AF2	ZFP57
U2AF2	SNORA71C
U2AF2	MOV10L1
U2AF2	SH2D6
U2AF2	ZNF470
U2AF2	HES4
U2AF2	TRNP1
U2AF2	CPE
U2AF2	INPP1
U2AF2	GALK1
U2AF2	PPP1R1C
U2AF2	HSPB3
U2AF2	CYP26B1
U2AF2	VCAN
U2AF2	CHGB
U2AF2	STS
U2AF2	HGD
U2AF2	OGFRL1
U2AF2	C10orf76
U2AF2	CHST3
U2AF2	SH3BP4
U2AF2	CATSPERB
U2AF2	KCP
U2AF2	MYO1G
U2AF2	LRRTM2
U2AF2	DCDC2
U2AF2	CHST7
U2AF2	NCAM1
U2AF2	MAGED4
U2AF2	MUM1L1
U2AF2	EBF1
U2AF2	NKX3-1
U2AF2	NOD2
U2AF2	FAM129C
U2AF2	MFSD2A
U2AF2	IRS1
U2AF2	ELAVL3
U2AF2	PSG4
U2AF2	TMCO4
U2AF2	C14orf142
U2AF2	CD44
U2AF2	CLDND2
U2AF2	TPBG
U2AF2	PUSL1
U2AF2	GPR19
U2AF2	ALDH1L1
U2AF2	GNAT2
U2AF2	DSCR9
U2AF2	FLJ37453
U2AF2	FBXO36
U2AF2	LY96
U2AF2	PEPD
U2AF2	C12orf75
U2AF2	HIST2H2AA3
U2AF2	CYP2F1
U2AF2	NGFR
U2AF2	MTUS2
U2AF2	CALML6
U2AF2	TIGD4
U2AF2	L1CAM
U2AF2	SYNGR1
U2AF2	SLC26A4
U2AF2	DDIT4L
U2AF2	GFI1
U2AF2	PRR22
U2AF2	FAM132A
U2AF2	ASB9
U2AF2	ENTPD2
U2AF2	FOSL2
U2AF2	CXADR
U2AF2	PRX
U2AF2	GFAP
U2AF2	EML6
U2AF2	TNFSF4
U2AF2	MFSD3
U2AF2	FYB
U2AF2	HHLA2
U2AF2	C20orf144
U2AF2	CCDC116
U2AF2	TTC39C
U2AF2	BTNL3
U2AF2	PARK2
