Source	Target
CEBPB	PUSL1
CEBPB	ATAD3C
CEBPB	LOC105378586
CEBPB	GNB1-DT
CEBPB	CFAP74
CEBPB	PRKCZ
CEBPB	PRKCZ-AS1
CEBPB	LOC112268219
CEBPB	LOC100129534
CEBPB	PLCH2
CEBPB	MMEL1
CEBPB	TTC34
CEBPB	ACTRT2
CEBPB	MIR4251
CEBPB	ARHGEF16
CEBPB	MIR551A
CEBPB	TP73
CEBPB	LINC01134
CEBPB	C1orf174
CEBPB	LINC01345
CEBPB	LINC01777
CEBPB	LINC01646
CEBPB	AJAP1
CEBPB	MIR4689
CEBPB	CHD5
CEBPB	GPR153
CEBPB	HES2
CEBPB	MIR4252
CEBPB	TNFRSF25
CEBPB	LINC01672
CEBPB	CAMTA1-AS2
CEBPB	UTS2
CEBPB	ERRFI1
CEBPB	LINC01714
CEBPB	SLC45A1
CEBPB	RERE-AS1
CEBPB	SNORD128
CEBPB	MIR6728
CEBPB	ENO1-AS1
CEBPB	CA6
CEBPB	SLC2A7
CEBPB	GPR157
CEBPB	MIR34A
CEBPB	LNCTAM34A
CEBPB	SPSB1
CEBPB	LINC02606
CEBPB	TMEM201
CEBPB	PIK3CD-AS1
CEBPB	PIK3CD-AS2
CEBPB	MIR5697
CEBPB	RBP7
CEBPB	RNU6-1
CEBPB	RNU6-2
CEBPB	CENPS
CEBPB	CASZ1
CEBPB	MASP2
CEBPB	DISP3
CEBPB	LINC01647
CEBPB	MAD2L2
CEBPB	C1orf167
CEBPB	NPPA-AS1
CEBPB	RNU5E-1
CEBPB	TNFRSF8
CEBPB	MIR7846
CEBPB	MIR4632
CEBPB	SNORA59B
CEBPB	SNORA59A
CEBPB	MIR6730
CEBPB	AADACL4
CEBPB	LRRC38
CEBPB	KAZN-AS1
CEBPB	KAZN
CEBPB	TMEM51-AS1
CEBPB	TMEM51-AS2
CEBPB	FHAD1
CEBPB	FHAD1-AS1
CEBPB	CTRC
CEBPB	CELA2A
CEBPB	CELA2B
CEBPB	CASP9
CEBPB	RSC1A1
CEBPB	TMEM82
CEBPB	FBLIM1
CEBPB	UQCRHL
CEBPB	SPEN-AS1
CEBPB	HSPB7
CEBPB	CLCNKB
CEBPB	EPHA2
CEBPB	ARHGEF19
CEBPB	CPLANE2
CEBPB	RNU1-4
CEBPB	MIR3675
CEBPB	MST1P2
CEBPB	RNU1-1
CEBPB	MST1L
CEBPB	LOC112267871
CEBPB	LOC105376805
CEBPB	MFAP2
CEBPB	PADI2
CEBPB	LINC02783
CEBPB	PADI3
CEBPB	MIR3972
CEBPB	PADI4
CEBPB	PADI6
CEBPB	ACTL8
CEBPB	LINC01654
CEBPB	IGSF21
CEBPB	KLHDC7A
CEBPB	PAX7
CEBPB	TAS1R2
CEBPB	LOC100506730
CEBPB	MICOS10-DT
CEBPB	RPS14P3
CEBPB	HTR6
CEBPB	RNF186
CEBPB	PLA2G2D
CEBPB	LOC117779438
CEBPB	UBXN10
CEBPB	PLA2G2C
CEBPB	LINC01757
CEBPB	VWA5B1
CEBPB	LINC01141
CEBPB	CAMK2N1
CEBPB	FAM43B
CEBPB	KIF17
CEBPB	SH2D5
CEBPB	MIR1256
CEBPB	ECE1
CEBPB	ECE1-AS1
CEBPB	ALPL
CEBPB	RAP1GAP
CEBPB	HSPG2
CEBPB	LINC00339
CEBPB	WNT4
CEBPB	MIR4418
CEBPB	EPHA8
CEBPB	MIR6127
CEBPB	MIR4684
CEBPB	MIR4253
CEBPB	LACTBL1
CEBPB	TEX46
CEBPB	MIR3115
CEBPB	HTR1D
CEBPB	LINC01355
CEBPB	ZNF436-AS1
CEBPB	ZNF436
CEBPB	TCEA3
CEBPB	ASAP3
CEBPB	LOC101928163
CEBPB	E2F2
CEBPB	MDS2
CEBPB	CNR2
CEBPB	MIR378F
CEBPB	MYOM3
CEBPB	IL22RA1
CEBPB	IFNLR1
CEBPB	GRHL3
CEBPB	STPG1
CEBPB	MIR6731
CEBPB	MIR4425
CEBPB	RHD
CEBPB	RHCE
CEBPB	PAQR7
CEBPB	EXTL1
CEBPB	TRIM63
CEBPB	ZNF683
CEBPB	DHDDS-AS1
CEBPB	MIR1976
CEBPB	LOC101928728
CEBPB	SFN
CEBPB	KDF1
CEBPB	TRNP1
CEBPB	TENT5B
CEBPB	SYTL1
CEBPB	MAP3K6
CEBPB	GPR3
CEBPB	LINC02574
CEBPB	SCARNA1
CEBPB	SMPDL3B
CEBPB	XKR8
CEBPB	MED18
CEBPB	SNORA73B
CEBPB	SNORD99
CEBPB	RNU11
CEBPB	OPRD1
CEBPB	TMEM200B
CEBPB	LINC01756
CEBPB	LINC01648
CEBPB	MATN1-AS1
CEBPB	LINC01778
CEBPB	SNORD103B
CEBPB	SNORD103C
CEBPB	NKAIN1
CEBPB	SERINC2
CEBPB	LDC1P
CEBPB	LINC01226
CEBPB	TINAGL1
CEBPB	HCRTR1
CEBPB	COL16A1
CEBPB	ADGRB2
CEBPB	SPOCD1
CEBPB	MTMR9LP
CEBPB	LCK
CEBPB	MARCKSL1
CEBPB	FAM229A
CEBPB	ZBTB8B
CEBPB	ZBTB8A
CEBPB	NHSL3
CEBPB	TMEM54
CEBPB	AZIN2
CEBPB	TRIM62
CEBPB	MIR3605
CEBPB	PHC2-AS1
CEBPB	ZSCAN20
CEBPB	HMGB4
CEBPB	CSMD2-AS1
CEBPB	CSMD2
CEBPB	C1orf94
CEBPB	MIR552
CEBPB	DLGAP3
CEBPB	GPR199P
CEBPB	TFAP2E
CEBPB	TEKT2
CEBPB	COL8A2
CEBPB	OSCP1
CEBPB	GRIK3
CEBPB	MIR4255
CEBPB	LITATS1
CEBPB	MIR6732
CEBPB	AIRIM
CEBPB	EPHA10
CEBPB	MIR3659
CEBPB	LINC01343
CEBPB	LINC01685
CEBPB	RHBDL2
CEBPB	BMP8A
CEBPB	OXCT2P1
CEBPB	PPIEL
CEBPB	HEYL
CEBPB	HPCAL4
CEBPB	LOC101929536
CEBPB	MYCL
CEBPB	TMCO2
CEBPB	COL9A2
CEBPB	ZFP69B
CEBPB	EXO5
CEBPB	RIMS3
CEBPB	MIR30E
CEBPB	CITED4
CEBPB	SLFNL1-AS1
CEBPB	FOXO6
CEBPB	EDN2
CEBPB	GUCA2B
CEBPB	GUCA2A
CEBPB	RIMKLA
CEBPB	SLC2A1
CEBPB	SLC2A1-DT
CEBPB	CFAP144
CEBPB	C1orf210
CEBPB	TIE1
CEBPB	MIR6734
CEBPB	HYI
CEBPB	PTPRF
CEBPB	ST3GAL3-AS1
CEBPB	MIR6079
CEBPB	ARTN
CEBPB	B4GALT2
CEBPB	SLC6A9
CEBPB	KLF17
CEBPB	SNORA110
CEBPB	MIR5584
CEBPB	SNORD145
CEBPB	ARMH1
CEBPB	RNU5F-1
CEBPB	PTCH2
CEBPB	ZSWIM5
CEBPB	LINC01144
CEBPB	MUTYH
CEBPB	MMACHC
CEBPB	IPP
CEBPB	LOC101929626
CEBPB	LURAP1
CEBPB	FAAH
CEBPB	DMBX1
CEBPB	LINC00853
CEBPB	PDZK1IP1
CEBPB	TAL1
CEBPB	FOXE3
CEBPB	LINC01389
CEBPB	FOXD2
CEBPB	TRABD2B
CEBPB	SKINT1L
CEBPB	SLC5A9
CEBPB	BEND5
CEBPB	AGBL4-AS1
CEBPB	AGBL4-IT1
CEBPB	AGBL4
CEBPB	ELAVL4
CEBPB	DMRTA2
CEBPB	CDKN2C
CEBPB	C1orf185
CEBPB	LINC01562
CEBPB	TTC39A
CEBPB	MIR761
CEBPB	RAB3B
CEBPB	ZFYVE9
CEBPB	ORC1
CEBPB	GPX7
CEBPB	SHISAL2A
CEBPB	SLC1A7
CEBPB	MAGOH-DT
CEBPB	LRP8-DT
CEBPB	DMRTB1
CEBPB	GLIS1
CEBPB	DIO1
CEBPB	IFT25
CEBPB	LDLRAD1
CEBPB	MIR4781
CEBPB	CDCP2
CEBPB	CYB5RL
CEBPB	SSBP3-AS1
CEBPB	FAM151A
CEBPB	PARS2
CEBPB	TTC22
CEBPB	CIMAP2
CEBPB	TMEM61
CEBPB	PCSK9
CEBPB	MIR4422
CEBPB	LINC01753
CEBPB	LINC01755
CEBPB	LINC01767
CEBPB	FYB2
CEBPB	C8B
CEBPB	DAB1-AS1
CEBPB	TACSTD2
CEBPB	JUN-DT
CEBPB	LINC01358
CEBPB	HSD52
CEBPB	MIR4711
CEBPB	LOC101926944
CEBPB	HOOK1
CEBPB	CYP2J2
CEBPB	C1orf87
CEBPB	LINC01748
CEBPB	LOC101926964
CEBPB	NFIA-AS2
CEBPB	NFIA-AS1
CEBPB	MGC34796
CEBPB	MIR12132
CEBPB	MIR3116-1
CEBPB	MIR3116-2
CEBPB	L1TD1
CEBPB	KANK4
CEBPB	ANGPTL3
CEBPB	LINC00466
CEBPB	MIR6068
CEBPB	ROR1-AS1
CEBPB	UBE2U
CEBPB	CACHD1
CEBPB	MIR4794
CEBPB	RAVER2
CEBPB	LINC01359
CEBPB	MIR3671
CEBPB	AK4
CEBPB	PDE4B-AS1
CEBPB	SGIP1
CEBPB	MIR3117
CEBPB	DYNLT5
CEBPB	INSL5
CEBPB	C1orf141
CEBPB	IL23R
CEBPB	IL12RB2
CEBPB	DIRAS3
CEBPB	RPE65
CEBPB	DEPDC1
CEBPB	LINC01707
CEBPB	LRRC7
CEBPB	PIN1P1
CEBPB	ANKRD13C-DT
CEBPB	CTH
CEBPB	LINC01788
CEBPB	ZRANB2-AS1
CEBPB	ZRANB2-DT
CEBPB	NEGR1-IT1
CEBPB	NEGR1
CEBPB	LINC01360
CEBPB	LINC02238
CEBPB	LRRIQ3
CEBPB	FPGT-TNNI3K
CEBPB	LRRC53
CEBPB	ERICH3
CEBPB	LHX8
CEBPB	SLC44A5
CEBPB	ASB17
CEBPB	LOC101927342
CEBPB	ST6GALNAC3
CEBPB	LINC02567
CEBPB	ST6GALNAC5
CEBPB	MIR7156
CEBPB	AK5
CEBPB	ZZZ3
CEBPB	NEXN-AS1
CEBPB	DNAJB4
CEBPB	GIPC2
CEBPB	MGC27382
CEBPB	PTGFR
CEBPB	ADGRL4
CEBPB	LINC01781
CEBPB	ADGRL2
CEBPB	LINC01362
CEBPB	LINC01361
CEBPB	LINC01712
CEBPB	LOC101927560
CEBPB	TTLL7
CEBPB	UOX
CEBPB	DNASE2B
CEBPB	LINC01461
CEBPB	SSX2IP
CEBPB	LPAR3
CEBPB	MIR4423
CEBPB	DDAH1
CEBPB	CCN1
CEBPB	MIR7856
CEBPB	CLCA2
CEBPB	CLCA1
CEBPB	CLCA4
CEBPB	CLCA3P
CEBPB	LINC01140
CEBPB	LINC02801
CEBPB	LINC01364
CEBPB	PKN2-AS1
CEBPB	GBP3
CEBPB	GBP1
CEBPB	GBP5
CEBPB	LOC729930
CEBPB	GBP6
CEBPB	GBP1P1
CEBPB	GEMIN8P4
CEBPB	SNORD3G
CEBPB	BARHL2
CEBPB	LINC02609
CEBPB	LINC01763
CEBPB	HFM1
CEBPB	CDC7
CEBPB	TGFBR3
CEBPB	EPHX4
CEBPB	C1orf146
CEBPB	GFI1
CEBPB	SNORA66
CEBPB	FNBP1L
CEBPB	MIR760
CEBPB	ABCA4
CEBPB	ARHGAP29
CEBPB	MIR12133
CEBPB	MIR378G
CEBPB	SLC44A3-AS1
CEBPB	SLC44A3
CEBPB	CNN3-DT
CEBPB	ALG14-AS1
CEBPB	TLCD4
CEBPB	RWDD3-DT
CEBPB	LINC01760
CEBPB	LINC02607
CEBPB	LINC02790
CEBPB	LINC01787
CEBPB	DPYD-AS2
CEBPB	LINC01930
CEBPB	MIR2682
CEBPB	MIR137HG
CEBPB	LINC01776
CEBPB	SNX7
CEBPB	PLPPR5-AS1
CEBPB	PLPPR4
CEBPB	LINC01708
CEBPB	MIR548N
CEBPB	LRRC39
CEBPB	MIR553
CEBPB	GPR88
CEBPB	LINC01349
CEBPB	VCAM1
CEBPB	DPH5-DT
CEBPB	S1PR1-DT
CEBPB	S1PR1
CEBPB	LINC01307
CEBPB	OLFM3
CEBPB	COL11A1
CEBPB	RNPC3-DT
CEBPB	ACTG1P4
CEBPB	AMY1C
CEBPB	AMY1B
CEBPB	LOC100129138
CEBPB	LINC01676
CEBPB	LINC01677
CEBPB	LINC01661
CEBPB	PRMT6
CEBPB	NTNG1
CEBPB	MIR7852
CEBPB	VAV3-AS1
CEBPB	NBPF4
CEBPB	NBPF6
CEBPB	EEIG2
CEBPB	HENMT1
CEBPB	FNDC7
CEBPB	SCARNA2
CEBPB	CFAP276
CEBPB	ELAPOR1
CEBPB	SARS1
CEBPB	PSRC1
CEBPB	MYBPHL
CEBPB	AMIGO1
CEBPB	MIR197
CEBPB	GNAT2
CEBPB	GSTM4
CEBPB	GSTM5
CEBPB	EPS8L3
CEBPB	CSF1
CEBPB	LINC01397
CEBPB	KCNC4
CEBPB	RBM15-AS1
CEBPB	PROK1
CEBPB	CYMP-AS1
CEBPB	KCNA10
CEBPB	KCNA2
CEBPB	KCNA3
CEBPB	CHI3L2
CEBPB	PGBP
CEBPB	OVGP1
CEBPB	TMIGD3
CEBPB	LINC01160
CEBPB	LOC107985184
CEBPB	KCND3-IT1
CEBPB	KCND3
CEBPB	LINC01750
CEBPB	MIR4256
CEBPB	LINC01356
CEBPB	MIR11399
CEBPB	AKR7A2P1
CEBPB	LOC643441
CEBPB	AP4B1-AS1
CEBPB	DCLRE1B
CEBPB	OLFML3
CEBPB	SYT6
CEBPB	SYCP1
CEBPB	TSHB
CEBPB	TSPAN2
CEBPB	NGF
CEBPB	VANGL1
CEBPB	CASQ2
CEBPB	NHLH2
CEBPB	LOC101928977
CEBPB	MAB21L3
CEBPB	LINC01762
CEBPB	MIR548AC
CEBPB	MIR320B1
CEBPB	LINC02868
CEBPB	CD2
CEBPB	CD101
CEBPB	CD101-AS1
CEBPB	VTCN1
CEBPB	TENT5C-DT
CEBPB	TENT5C
CEBPB	SPAG17
CEBPB	TBX15
CEBPB	LOC105378933
CEBPB	LINC01780
CEBPB	HAO2
CEBPB	HSD3BP4
CEBPB	LINC00622
CEBPB	HMGCS2
CEBPB	NBPF7P
CEBPB	ADAM30
CEBPB	NBPF8
CEBPB	PFN1P2
CEBPB	LOC107985524
CEBPB	PDE4DIPP2
CEBPB	NOTCH2NLR
CEBPB	RNVU1-19
CEBPB	PPIAL4A
CEBPB	LOC100996720
CEBPB	RNVU1-4
CEBPB	RNVU1-20
CEBPB	PDE4DIPP4
CEBPB	FCGR1BP
CEBPB	LOC100996318
CEBPB	H3P4
CEBPB	FAM72B
CEBPB	EMBP1
CEBPB	LSP1P5
CEBPB	RNVU1-17
CEBPB	LOC105369140
CEBPB	LINC02591
CEBPB	LOC644634
CEBPB	FCGR1CP
CEBPB	H3-7
CEBPB	FAM72C
CEBPB	PPIAL4D
CEBPB	RNVU1-15
CEBPB	RNVU1-2A
CEBPB	PPIAL4E
CEBPB	FAM72D
CEBPB	LOC100996740
CEBPB	LINC01145
CEBPB	RNVU1-14
CEBPB	NBPF20
CEBPB	NBPF25P
CEBPB	PDZK1
CEBPB	ANKRD35
CEBPB	ITGA10
CEBPB	GNRHR2
CEBPB	LIX1L-AS1
CEBPB	HJV
CEBPB	RNVU1-6
CEBPB	LINC01719
CEBPB	NUDT4P2
CEBPB	NUDT4B
CEBPB	PPIAL4H
CEBPB	HYDIN2
CEBPB	LOC728989
CEBPB	RNVU1-8
CEBPB	NBPF13P
CEBPB	CHD1L
CEBPB	BCL9
CEBPB	ACP6
CEBPB	GJA5
CEBPB	PDZK1P1
CEBPB	RNVU1-7
CEBPB	PDE4DIPP1
CEBPB	LINC02805
CEBPB	LOC101927468
CEBPB	MIR5087
CEBPB	RNVU1-1
CEBPB	MIR6077
CEBPB	PPIAL4G
CEBPB	NOTCH2NLB
CEBPB	SEC22B3P
CEBPB	SEC22B2P
CEBPB	LOC653513
CEBPB	PPIAL4C
CEBPB	LINC00869
CEBPB	H4C14
CEBPB	H4C15
CEBPB	H3C15
CEBPB	H3C14
CEBPB	H2AC21
CEBPB	MTMR11
CEBPB	OTUD7B
CEBPB	LINC02988
CEBPB	MIR4257
CEBPB	BNIPL
CEBPB	TNFAIP8L2-SCNM1
CEBPB	ZNF687
CEBPB	SELENBP1
CEBPB	TUFT1
CEBPB	MIR554
CEBPB	CELF3
CEBPB	RIIAD1
CEBPB	RORC
CEBPB	C2CD4D-AS1
CEBPB	THEM5
CEBPB	TCHH
CEBPB	RPTN
CEBPB	FLG
CEBPB	FLG2
CEBPB	CRNN
CEBPB	LCE5A
CEBPB	LCE3C
CEBPB	LINC00302
CEBPB	LCE4A
CEBPB	KPLCE
CEBPB	KPRP
CEBPB	LCE1C
CEBPB	SPRR4
CEBPB	SPRR1A
CEBPB	SPRR2A
CEBPB	PRR9
CEBPB	PGLYRP4
CEBPB	S100A12
CEBPB	S100A8
CEBPB	S100A7
CEBPB	S100A16
CEBPB	S100A13
CEBPB	MIR8083
CEBPB	SLC27A3
CEBPB	LOC343052
CEBPB	MIR6737
CEBPB	MIR5698
CEBPB	NUP210L
CEBPB	ATP8B2
CEBPB	IL6R-AS1
CEBPB	TDRD10
CEBPB	UBE2Q1-AS1
CEBPB	KCNN3
CEBPB	LENEP
CEBPB	DCST2
CEBPB	EFNA3
CEBPB	EFNA1
CEBPB	TRIM46
CEBPB	GBA1LP
CEBPB	GBA1
CEBPB	MIR555
CEBPB	POU5F1P4
CEBPB	ASH1L-AS1
CEBPB	SCARNA26A
CEBPB	MSTO2P
CEBPB	SCARNA26B
CEBPB	RXFP4
CEBPB	MIR6738
CEBPB	PMF1-BGLAP
CEBPB	VHLL
CEBPB	TSACC
CEBPB	RHBG
CEBPB	MIR9-1HG
CEBPB	NTRK1
CEBPB	INSRR
CEBPB	PEAR1
CEBPB	LRRC71
CEBPB	MIR765
CEBPB	ETV3L
CEBPB	FCRL5
CEBPB	FCRL3
CEBPB	CD5L
CEBPB	LOC105371458
CEBPB	KIRREL1-IT1
CEBPB	LINC01704
CEBPB	CD1D
CEBPB	CD1A
CEBPB	CD1C
CEBPB	CD1B
CEBPB	OR10T2
CEBPB	OR10K2
CEBPB	OR10R2
CEBPB	OR6P1
CEBPB	OR10Z1
CEBPB	SPTA1
CEBPB	OR6N1
CEBPB	OR6N2
CEBPB	AIM2
CEBPB	CADM3
CEBPB	CADM3-AS1
CEBPB	ACKR1
CEBPB	OR10J3
CEBPB	OR10J1
CEBPB	OR10J5
CEBPB	APCS
CEBPB	CRP
CEBPB	FCRL6
CEBPB	SNHG28
CEBPB	VSIG8
CEBPB	CFAP45
CEBPB	SLAMF9
CEBPB	KCNJ10
CEBPB	KCNJ9
CEBPB	ATP1A2
CEBPB	ATP1A4
CEBPB	LOC729867
CEBPB	DCAF8-DT
CEBPB	NHLH1
CEBPB	VANGL2
CEBPB	SLAMF1
CEBPB	CD244
CEBPB	ITLN1
CEBPB	LOC101928372
CEBPB	KLHDC9
CEBPB	B4GALT3
CEBPB	NR1I3
CEBPB	PCP4L1
CEBPB	MPZ
CEBPB	CFAP126
CEBPB	FCGR2C
CEBPB	HSPA7
CEBPB	FCGR3B
CEBPB	FCRLB
CEBPB	MIR4654
CEBPB	MIR556
CEBPB	SH2D1B
CEBPB	DDR2
CEBPB	CCDC190
CEBPB	RGS4
CEBPB	LOC100422212
CEBPB	PBX1
CEBPB	PBX1-AS1
CEBPB	LMX1A
CEBPB	RXRG
CEBPB	LRRC52
CEBPB	LOC440700
CEBPB	MIR3658
CEBPB	MIR921
CEBPB	FAM78B
CEBPB	LINC01675
CEBPB	FMO9P
CEBPB	MAEL
CEBPB	GPA33
CEBPB	LINC01363
CEBPB	CD247
CEBPB	ADCY10
CEBPB	GPR161
CEBPB	MIR557
CEBPB	LOC101928565
CEBPB	XCL2
CEBPB	XCL1
CEBPB	F5
CEBPB	SELP
CEBPB	SELL
CEBPB	GORAB-AS1
CEBPB	PRRX1
CEBPB	MROH9
CEBPB	FMO3
CEBPB	TOP1P1
CEBPB	MYOCOS
CEBPB	MYOC
CEBPB	METTL13
CEBPB	DNM3-IT1
CEBPB	MIR3120
CEBPB	DNM3OS
CEBPB	C1orf105
CEBPB	FASLG
CEBPB	TNFSF18
CEBPB	TNFSF4
CEBPB	PRDX6-AS1
CEBPB	LOC100506023
CEBPB	SLC9C2
CEBPB	ANKRD45
CEBPB	SNORD74
CEBPB	SERPINC1
CEBPB	GPR52
CEBPB	RABGAP1L-AS1
CEBPB	TNN
CEBPB	KIAA0040
CEBPB	TNR
CEBPB	SCARNA3
CEBPB	PAPPA2
CEBPB	MIR488
CEBPB	BRINP2
CEBPB	LINC01645
CEBPB	LINC01741
CEBPB	SEC16B
CEBPB	CRYZL2P-SEC16B
CEBPB	RASAL2-AS1
CEBPB	TEX35
CEBPB	C1orf220
CEBPB	MIR4424
CEBPB	AXDND1
CEBPB	NPHS2
CEBPB	MIR12116
CEBPB	LHX4
CEBPB	LHX4-AS1
CEBPB	MIR3121
CEBPB	OVAAL
CEBPB	KIAA1614
CEBPB	KIAA1614-AS1
CEBPB	LINC01732
CEBPB	LINC01699
CEBPB	CACNA1E
CEBPB	ZNF648
CEBPB	LINC01344
CEBPB	TEDDM1
CEBPB	LINC00272
CEBPB	RGSL1
CEBPB	LINC01686
CEBPB	RGS8
CEBPB	SHCBP1L
CEBPB	LAMC2
CEBPB	NMNAT2
CEBPB	SMG7-AS1
CEBPB	APOBEC4
CEBPB	LINC01633
CEBPB	GS1-279B7.1
CEBPB	LINC01350
CEBPB	HMCN1
CEBPB	PRG4
CEBPB	PDC-AS1
CEBPB	PDC
CEBPB	PACERR
CEBPB	LINC01036
CEBPB	LINC01037
CEBPB	BRINP3
CEBPB	BRINP3-DT
CEBPB	LINC01720
CEBPB	LINC01680
CEBPB	RGS21
CEBPB	RGS1
CEBPB	MIR4426
CEBPB	RGS2-AS1
CEBPB	SCARNA18B
CEBPB	B3GALT2
CEBPB	LINC01031
CEBPB	LINC01724
CEBPB	MIR4735
CEBPB	CFH
CEBPB	CFHR3
CEBPB	CRB1
CEBPB	C1orf53
CEBPB	LHX9
CEBPB	ATP6V1G3
CEBPB	MIR181B1
CEBPB	MIR181A1
CEBPB	LINC01221
CEBPB	LINC01222
CEBPB	LINC02789
CEBPB	NR5A2
CEBPB	INAVA
CEBPB	MROH3P
CEBPB	TMEM9
CEBPB	IGFN1
CEBPB	PKP1
CEBPB	TNNT2
CEBPB	TNNI1
CEBPB	PHLDA3
CEBPB	RPS10P7
CEBPB	MIR5191
CEBPB	MIR6739
CEBPB	SHISA4
CEBPB	LMOD1
CEBPB	ELF3
CEBPB	GPR37L1
CEBPB	LGR6
CEBPB	UBE2T
CEBPB	SYT2
CEBPB	MGAT4EP
CEBPB	ACTG1P25
CEBPB	MGAT4FP
CEBPB	MYOG
CEBPB	ADORA1
CEBPB	CHIT1
CEBPB	LINC01353
CEBPB	FMOD
CEBPB	PRELP
CEBPB	OPTC
CEBPB	SNORA77
CEBPB	LAX1
CEBPB	ZC3H11A
CEBPB	LINC00303
CEBPB	ETNK2
CEBPB	REN
CEBPB	KISS1
CEBPB	GOLT1A
CEBPB	PLEKHA6
CEBPB	LINC00628
CEBPB	LRRN2
CEBPB	NFASC
CEBPB	CNTN2
CEBPB	TMEM81
CEBPB	TMCC2
CEBPB	NUAK2
CEBPB	MFSD4A
CEBPB	MFSD4A-AS1
CEBPB	SLC45A3
CEBPB	SLC41A1
CEBPB	SLC26A9-AS1
CEBPB	LOC103021295
CEBPB	CTSE
CEBPB	RHEX
CEBPB	AVPR1B
CEBPB	MIR6769B
CEBPB	DYRK3
CEBPB	IL10
CEBPB	IL19
CEBPB	IL20
CEBPB	IL24
CEBPB	FCMR
CEBPB	PIGR
CEBPB	FCAMR
CEBPB	C4BPB
CEBPB	C4BPA
CEBPB	CR2
CEBPB	CR1L
CEBPB	LOC148696
CEBPB	CD34
CEBPB	LINC02767
CEBPB	LINC01717
CEBPB	LINC01774
CEBPB	LINC01698
CEBPB	MIR205HG
CEBPB	MIR205
CEBPB	CAMK1G
CEBPB	MIR4260
CEBPB	HSD11B1-AS1
CEBPB	HSD11B1
CEBPB	IRF6
CEBPB	SYT14
CEBPB	SERTAD4
CEBPB	KCNH1-IT1
CEBPB	RD3
CEBPB	NTRAS
CEBPB	NEK2-DT
CEBPB	LPGAT1-AS1
CEBPB	LINC02608
CEBPB	SNORA16B
CEBPB	LINC01740
CEBPB	GARIN4
CEBPB	BATF3
CEBPB	SPATA45
CEBPB	VASH2
CEBPB	LINC00538
CEBPB	PROX1-AS1
CEBPB	PROX1
CEBPB	PTPN14
CEBPB	KCNK2
CEBPB	USH2A-AS2
CEBPB	USH2A
CEBPB	ESRRG
CEBPB	SPATA17
CEBPB	LINC01653
CEBPB	TGFB2-AS1
CEBPB	TGFB2-OT1
CEBPB	LINC02869
CEBPB	LINC01710
CEBPB	LYPLAL1-DT
CEBPB	LYPLAL1-AS1
CEBPB	ZC3H11B
CEBPB	SLC30A10
CEBPB	MIR194-1
CEBPB	SNORA36B
CEBPB	MARK1
CEBPB	C1orf115
CEBPB	MTARC2
CEBPB	MTARC1
CEBPB	HLX-AS1
CEBPB	LINC02817
CEBPB	LINC01655
CEBPB	LINC02474
CEBPB	LINC02257
CEBPB	HHIPL2
CEBPB	TAF1A-AS1
CEBPB	FAM177B
CEBPB	CCDC185
CEBPB	CAPN8
CEBPB	GTF2IP20
CEBPB	SEPTIN7P13
CEBPB	LOC101927143
CEBPB	LOC101927164
CEBPB	MIR320B2
CEBPB	MIR4742
CEBPB	ENAH
CEBPB	LEFTY2
CEBPB	H3-3A
CEBPB	LINC01703
CEBPB	MIXL1
CEBPB	STUM
CEBPB	ITPKB-IT1
CEBPB	SNAP47
CEBPB	MIR5008
CEBPB	WNT9A
CEBPB	WNT3A
CEBPB	OBSCN-AS1
CEBPB	MIR6742
CEBPB	H3-4
CEBPB	H2BC26
CEBPB	BTNL10P
CEBPB	RNA5S1
CEBPB	RNA5S9
CEBPB	RNA5S17
CEBPB	MIR4454
CEBPB	RAB4A-AS1
CEBPB	ACTA1
CEBPB	LINC01682
CEBPB	LINC01736
CEBPB	LINC01737
CEBPB	C1orf198
CEBPB	LOC101927604
CEBPB	TRIM67
CEBPB	TRIM67-AS1
CEBPB	SNRPD2P2
CEBPB	TSNAX-DISC1
CEBPB	LINC00582
CEBPB	DISC2
CEBPB	DISC1-IT1
CEBPB	LINC01745
CEBPB	LINC01744
CEBPB	MAP10
CEBPB	KCNK1
CEBPB	SLC35F3
CEBPB	MIR4671
CEBPB	LINC01354
CEBPB	LINC00184
CEBPB	LOC101927787
CEBPB	LINC01132
CEBPB	LINC02961
CEBPB	LNCATV
CEBPB	LINC01348
CEBPB	SNORA14B
CEBPB	RBM34
CEBPB	MIR4753
CEBPB	GGPS1
CEBPB	TBCE
CEBPB	GNG4
CEBPB	MIR1537
CEBPB	EDARADD
CEBPB	LGALS8-AS1
CEBPB	ACTN2
CEBPB	MT1HL1
CEBPB	RYR2
CEBPB	MIR4428
CEBPB	LOC100130331
CEBPB	ZP4
CEBPB	LINC01139
CEBPB	CHRM3
CEBPB	CHRM3-AS2
CEBPB	CHRM3-AS1
CEBPB	RPS7P5
CEBPB	FMN2
CEBPB	GREM2
CEBPB	MIR3123
CEBPB	RGS7
CEBPB	WDR64
CEBPB	EXO1
CEBPB	BECN2
CEBPB	MAP1LC3C
CEBPB	PLD5
CEBPB	LINC01347
CEBPB	MIR4677
CEBPB	LINC02774
CEBPB	ZBTB18
CEBPB	SPMIP3
CEBPB	ADSS2
CEBPB	LOC101928068
CEBPB	KIF26B
CEBPB	KIF26B-AS1
CEBPB	LINC01341
CEBPB	ZNF670-ZNF695
CEBPB	VN1R5
